X,Y,Distancia,LabelLinea,Linea,Nodo,Nombre,Package,Ruta,Sublinea,ObjectId
-662873.852573538,4493056.96198246,3882,24,24,996,Alondra (Zorzal),540,2411,2410,1424
-665835.787416502,4499049.8044613,5565,10,10,997,Medina y Galnares (Calamar),540,1011,1010,1425
-665835.787416502,4499049.8044613,8704,A2,102,997,Medina y Galnares (Calamar),540,10211,10210,1426
-665835.787416502,4499049.8044613,9077,A2,102,997,Medina y Galnares (Calamar),540,10213,10211,1427
-663146.159484402,4492748.59150967,4244,24,24,998,Galaxia (Navio Argos),540,2411,2410,1428
-666356.090029919,4492256.92770471,1339,37,37,999,Avenida Carlos V (Prado San Sebastián) [C][M],540,3711,3710,1429
-667292.921357268,4492719.19792435,1198,C5,121,1000,Santander (Tomas de Ibarra),540,12111,12110,1430
-667404.869747525,4494535.34195266,359,C5,121,1001,Jesus del Gran Poder (Sta. Barbara),540,12112,12110,1431
-656749.388760822,4498361.06838167,13951,EA,100,1002,Aeropuerto de Sevilla (Salidas),540,10011,10010,1432
-664666.566299409,4499525.20845133,7045,13,13,1003,Luna (Paseo de Hiperion),540,1311,1310,1433
-664666.566299409,4499525.20845133,0,13,13,1003,Luna (Paseo de Hiperion),540,1312,1310,1434
-661308.114369074,4491007.56383328,4993,52,52,1004,Ronda Padre Pio (Castillo Guardas),540,5211,5210,1435
-665205.606588002,4488937.19583235,8576,01,1,1007,Ctra. Su Eminencia (Castillo de Marchenilla),540,111,110,1436
-667246.634490358,4492309.29949008,0,37,37,1009,Avda.Roma (Palacio de San Telmo) [C][M],540,3711,3710,1437
-667246.634490358,4492309.29949008,10585,37,37,1009,Avda.Roma (Palacio de San Telmo) [C][M],540,3712,3710,1438
-661672.676528696,4491132.0660489,6735,24,24,1010,Estrecho de Magallanes,540,2411,2410,1439
-665281.93745002,4487895.48746604,5476,37,37,1011,Av.Jerez (Ntra. Sra. del Pilar),540,3712,3710,1440
-664506.207778802,4485828.93670463,2782,03,3,1012,Av. Jerez (P.I. Pineda),540,311,310,1441
-664506.207778802,4485828.93670463,3517,37,37,1012,Av. Jerez (P.I. Pineda),540,3712,3710,1442
-665908.88032849,4493433.21826277,4072,21,21,1013,J.A. Cavestany (Juan de Vera),540,2112,2110,1443
-665836.636717425,4493488.26826513,3838,21,21,1014,J.A.Cavestany (Enrique Marco Dorta),540,2111,2110,1444
-658724.383566503,4495862.64052388,3544,B4,119,1015,Japon (Sendai),540,11912,11910,1445
-664004.908270755,4498695.8055825,19763,03,3,1016,Agricultores (Garrochistas),540,311,310,1446
-664004.908270755,4498695.8055825,0,03,3,1016,Agricultores (Garrochistas),540,312,310,1447
-664004.908270755,4498695.8055825,8378,LN,72,1016,Agricultores (Garrochistas),540,7211,7210,1448
-664004.908270755,4498695.8055825,0,LN,72,1016,Agricultores (Garrochistas),540,7212,7210,1449
-664427.753664477,4498801.68315499,773,A1,101,1017,Estrella Canopus (Estrella Altair),540,10112,10110,1450
-664427.753664477,4498801.68315499,773,A1,101,1017,Estrella Canopus (Estrella Altair),540,10114,10111,1451
-664277.852151745,4499149.26853165,1075,A1,101,1018, estrella Canopus (Estrella Albireo),540,10112,10110,1452
-664277.852151745,4499149.26853165,1075,A1,101,1018, estrella Canopus (Estrella Albireo),540,10114,10111,1453
-668246.897934479,4490602.0067196,5344,41,41,1019,"Juan Pablo Ii, Av. (Alfonso de Orleans)",540,4111,4110,1454
-664200.353503741,4498314.01353735,561,03,3,1024,Agricultores (Estrella Betelgeuse),540,312,310,1455
-664200.353503741,4498314.01353735,561,LN,72,1024,Agricultores (Estrella Betelgeuse),540,7212,7210,1456
-664200.353503741,4498314.01353735,2281,A1,101,1024,Agricultores (Estrella Betelgeuse),540,10112,10110,1457
-664200.353503741,4498314.01353735,2281,A1,101,1024,Agricultores (Estrella Betelgeuse),540,10114,10111,1458
-664667.4155892,4498181.40554527,1326,03,3,1026,Estrella Canopus (Estrella Adara),540,312,310,1459
-658946.104028707,4495839.65325461,3782,B4,119,1028,Indonesia (Bangladesh),540,11912,11910,1460
-663032.512492299,4495371.36547286,5890,A8,110,1029,"Las Villas de Cuba, Av. (Macedonia)",540,11011,11010,1461
-663032.512492299,4495371.36547286,5904,A8,110,1029,"Las Villas de Cuba, Av. (Macedonia)",540,11013,11011,1462
-666340.165643178,4492412.97503199,0,A1,101,1036,Estacion Prado A,540,10113,10111,1463
-666340.165643178,4492412.97503199,9594,A1,101,1036,Estacion Prado A,540,10114,10111,1464
-666318.402326505,4492406.56207785,0,A2,102,1037,Estacion Prado A,540,10213,10211,1465
-666318.402326505,4492406.56207785,7917,A2,102,1037,Estacion Prado A,540,10214,10211,1466
-666288.623728197,4492396.94265398,0,A3,103,1038,Estacion Prado A,540,10313,10311,1467
-666288.623728197,4492396.94265398,7499,A3,103,1038,Estacion Prado A,540,10314,10311,1468
-666255.87258779,4492386.25442958,0,A4,104,1039,Estacion Prado A,540,10413,10411,1469
-666255.87258779,4492386.25442958,12069,A4,104,1039,Estacion Prado A,540,10414,10411,1470
-666232.357581006,4492378.23825791,0,A5,105,1040,Estacion Prado A,540,10513,10511,1471
-666232.357581006,4492378.23825791,5118,A5,105,1040,Estacion Prado A,540,10514,10511,1472
-666265.480294741,4492359.53389515,0,A6,106,1041,Estacion Prado A,540,10613,10611,1473
-666265.480294741,4492359.53389515,10767,A6,106,1041,Estacion Prado A,540,10614,10611,1474
-666292.551747749,4492369.15328476,0,A7,107,1042,Estacion Prado A,540,10713,10711,1475
-666292.551747749,4492369.15328476,5537,A7,107,1042,Estacion Prado A,540,10714,10711,1476
-666316.544482127,4492376.10062718,0,A8,110,1043,Estacion Prado A,540,11013,11011,1477
-666316.544482127,4492376.10062718,8817,A8,110,1043,Estacion Prado A,540,11014,11011,1478
-665957.821263568,4498323.1036554,14737,C6A,108,1044,Medina y Galnares (C.D.San Jeronimo),540,10811,10810,1479
-665957.821263568,4498323.1036554,8528,C6B,109,1044,Medina y Galnares (C.D.San Jeronimo),540,10911,10910,1480
-662278.493049489,4493983.73115832,7785,39,39,1045,Rafael Beca Mateos (Asociacion),540,3914,3911,1481
-662642.949054844,4493564.16289881,764,39,39,1046,Av. La Prensa,540,3913,3911,1482
-662175.303065261,4494144.08014853,1530,39,39,1047,Economia,540,3913,3911,1483
-661661.051723703,4493983.73115832,2333,39,39,1048,"Fernandez Murube, Av.",540,3913,3911,1484
-658630.005065437,4495383.66044187,2069,B4,119,1064,Faustino Gutierrez-Al(Periodista Eduardo,540,11912,11910,1485
-658145.532322188,4495660.03356534,2513,B4,119,1065,Faustino Gutierrez-Al(Leonardo del Castil,540,11912,11910,1486
-658424.580552171,4495697.45408171,10347,B4,119,1066,Periodista Juan Tribuna,540,11911,11910,1487
-658638.657317199,4495399.1628006,10746,B4,119,1067,Faustino Gutierrez-Al(Period.E.Chinarro),540,11911,11910,1488
-661199.934733574,4495730.06349398,7299,B4,119,1068,"La Acogida, Plaza",540,11912,11910,1489
-661510.619406243,4495761.06925721,7644,B4,119,1069,Fernando Zobel,540,11912,11910,1490
-661798.426053387,4495593.21153837,8136,B4,119,1070,Luis Fuente Bejarano,540,11912,11910,1491
-659017.922989311,4493456.73473129,9997,LE,71,1071,"La Aeronautica,av.  (Remo)",540,7111,7110,1492
-659017.922989311,4493456.73473129,0,LE,71,1071,"La Aeronautica,av.  (Remo)",540,7112,7110,1493
-661970.674775784,4492020.72348718,2665,A4,104,1073,"La Revoltosa,avda.",540,10412,10410,1494
-661970.674775784,4492020.72348718,2665,A4,104,1073,"La Revoltosa,avda.",540,10414,10411,1495
-661374.200542882,4492029.80815904,3264,A4,104,1074,Chucena (Posadas),540,10412,10410,1496
-661374.200542882,4492029.80815904,3264,A4,104,1074,Chucena (Posadas),540,10414,10411,1497
-661153.700954929,4492329.07258083,3560,A4,104,1075,Chucena (La Negrilla),540,10412,10410,1498
-661153.700954929,4492329.07258083,3560,A4,104,1075,Chucena (La Negrilla),540,10414,10411,1499
-660710.153865122,4491397.10574772,5089,A4,104,1076,Salobreña (Durcal),540,10412,10410,1500
-660710.153865122,4491397.10574772,5089,A4,104,1076,Salobreña (Durcal),540,10414,10411,1501
-661466.9866075,4491036.41828741,5932,A4,104,1077,Ronda Padre Pio,540,10412,10410,1502
-661466.9866075,4491036.41828741,5932,A4,104,1077,Ronda Padre Pio,540,10414,10411,1503
-666441.338540496,4492302.88659923,0,LN,72,1078,Prado de San Sebastian (Carlos V) [C][M] ,540,7211,7210,1504
-666441.338540496,4492302.88659923,8114,LN,72,1078,Prado de San Sebastian (Carlos V) [C][M] ,540,7212,7210,1505
-666441.338540496,4492302.88659923,0,A2,102,1078,Prado de San Sebastian (Carlos V) [C][M] ,540,10211,10210,1506
-666441.338540496,4492302.88659923,8356,A2,102,1078,Prado de San Sebastian (Carlos V) [C][M] ,540,10212,10210,1507
-658396.235158911,4496048.67886778,9962,B4,119,1079,Japon (Hong-Kong),540,11911,11910,1508
-668974.960622003,4494194.32332893,9800,05,5,1080,Lopez Pintado (Caixa Forum),540,512,510,1509
-658433.763608661,4492070.95651244,5471,39,39,1085,Columbretes (Hda. El Rosario),540,3911,3910,1510
-658433.763608661,4492070.95651244,6601,39,39,1085,Columbretes (Hda. El Rosario),540,3913,3911,1511
-658368.898297973,4492143.10011149,2209,39,39,1086,Columbretes (Hda. El Rosario),540,3912,3910,1512
-658368.898297973,4492143.10011149,2209,39,39,1086,Columbretes (Hda. El Rosario),540,3914,3911,1513
-658846.417402438,4492307.16185936,4950,39,39,1088,Arosa (Avda. Parsi),540,3911,3910,1514
-658846.417402438,4492307.16185936,6080,39,39,1088,Arosa (Avda. Parsi),540,3913,3911,1515
-668018.329987757,4493521.93975713,7359,21,21,1101,Marques de Paradas,540,2112,2110,1516
-665564.96678782,4488661.53373843,5980,A6,106,1102,Avda de Jerez,540,10612,10610,1517
-665564.96678782,4488661.53373843,5980,A6,106,1102,Avda de Jerez,540,10614,10611,1518
-665564.96678782,4488661.53373843,4608,LS,127,1102,Avda de Jerez,540,12712,12710,1519
-665667.042063195,4488776.39206921,3191,A6,106,1103,Av Jerez -C Parana,540,10611,10610,1520
-665667.042063195,4488776.39206921,3360,A6,106,1103,Av Jerez -C Parana,540,10613,10611,1521
-665667.042063195,4488776.39206921,4595,LS,127,1103,Av Jerez -C Parana,540,12711,12710,1522
-666489.695582581,4492334.41666959,2117,T1,60,3000,Prado San Sebastián [M],540,6012,6010,1523
-667095.087464044,4492520.92693016,2622,T1,60,3001,Puerta Jerez [M],540,6012,6010,1524
-667237.716830665,4492877.92430141,2953,T1,60,3002,Archivo de Indias,540,6012,6010,1525
-667368.509083761,4493364.80703261,3383,T1,60,3003,Plaza Nueva,540,6012,6010,1526
-667369.092976754,4493361.06580325,0,T1,60,3004,Plaza Nueva,540,6011,6010,1527
-667369.092976754,4493361.06580325,3654,T1,60,3004,Plaza Nueva,540,6012,6010,1528
-667247.430703015,4492862.96009957,437,T1,60,3005,Archivo de Indias,540,6011,6010,1529
-667079.11000017,4492500.61906082,779,T1,60,3006,Puerta Jerez [M],540,6011,6010,1530
-666481.998797141,4492312.50593697,1279,T1,60,3007,Prado San Sebastián [M],540,6011,6010,1531
-665635.034058312,4492016.98273646,1993,T1,60,3008,San Bernardo [M],540,6011,6010,1532
-665617.251838325,4492025.53301177,1380,T1,60,3009,San Bernardo [M],540,6012,6010,1533
-665093.392778684,4491996.67584123,2575,T1,60,3010,San Francisco Javier,540,6011,6010,1534
-664958.088624175,4492509.70416167,2996,T1,60,3011,Eduardo Dato [M],540,6011,6010,1535
-664856.066425934,4493050.01418975,3429,T1,60,3012,Luis de Morales,540,6011,6010,1536
-664856.066425934,4493050.01418975,0,T1,60,3012,Luis de Morales,540,6012,6010,1537
-664973.747602987,4492515.04832831,414,T1,60,3014,Eduardo Dato [M],540,6012,6010,1538
-665108.892514964,4491998.27901684,840,T1,60,3015,San Francisco Javier,540,6012,6010,1539
-658577.82618033,4495702.26529023,318,22,22,362,Avenida Emilio Lemos (Sendai),540,2212,2210,1540
-658577.82618033,4495702.26529023,9845,A3,103,362,Avenida Emilio Lemos (Sendai),540,10311,10310,1541
-658577.82618033,4495702.26529023,10178,A3,103,362,Avenida Emilio Lemos (Sendai),540,10313,10311,1542
-665719.433279098,4499355.15146239,16723,03,3,363,Medina y Galnares (frt. Centro Salud),540,311,310,1543
-665719.433279098,4499355.15146239,15601,C6A,108,363,Medina y Galnares (frt. Centro Salud),540,10811,10810,1544
-665719.433279098,4499355.15146239,0,C6A,108,363,Medina y Galnares (frt. Centro Salud),540,10812,10810,1545
-665719.433279098,4499355.15146239,9392,C6B,109,363,Medina y Galnares (frt. Centro Salud),540,10911,10910,1546
-665719.433279098,4499355.15146239,0,C6B,109,363,Medina y Galnares (frt. Centro Salud),540,10912,10910,1547
-665301.949087713,4487525.83935929,5125,37,37,364,Avda. Reino Unido (Glta. Letonia),540,3712,3710,1548
-661394.477588505,4491843.30661691,302,24,24,365,Puebla del Rio,540,2412,2410,1549
-665241.436447039,4491355.96003327,7564,LS,127,366,"Diego Mtnez Barrio, Av.(Jose Saramago)",540,12712,12710,1550
-664631.320333366,4490613.76178612,12013,02,2,367,Poeta Manuel Benítez (Avda. de La Paz),540,211,210,1551
-664778.780097595,4490255.23842477,12344,02,2,369,Poeta Manuel Benítez (Rda. La Oliva),540,211,210,1552
-664778.780097595,4490255.23842477,3734,31,31,369,Poeta Manuel Benítez (Rda. La Oliva),540,3111,3110,1553
-661263.897666206,4496490.80043409,1768,28,28,370,Aux. Autovia Madrid (Hipermercado),540,2812,2810,1554
-661263.897666206,4496490.80043409,1768,A8,110,370,Aux. Autovia Madrid (Hipermercado),540,11012,11010,1555
-661263.897666206,4496490.80043409,1768,A8,110,370,Aux. Autovia Madrid (Hipermercado),540,11014,11011,1556
-658754.586804141,4495595.88441296,482,22,22,371,Avenida Emilio Lemos (Indonesia),540,2212,2210,1557
-658754.586804141,4495595.88441296,10009,A3,103,371,Avenida Emilio Lemos (Indonesia),540,10311,10310,1558
-658754.586804141,4495595.88441296,10342,A3,103,371,Avenida Emilio Lemos (Indonesia),540,10313,10311,1559
-662796.194671872,4495949.77876608,3066,28,28,372,Autovia Madrid (P.I. Calonge),540,2812,2810,1560
-662796.194671872,4495949.77876608,5920,EA,100,372,Autovia Madrid (P.I. Calonge),540,10012,10010,1561
-662796.194671872,4495949.77876608,3066,A8,110,372,Autovia Madrid (P.I. Calonge),540,11012,11010,1562
-662796.194671872,4495949.77876608,3066,A8,110,372,Autovia Madrid (P.I. Calonge),540,11014,11011,1563
-664628.294703002,4489471.44530728,4719,31,31,373,Orfebre Cayetano González,540,3111,3110,1564
-664720.28454383,4489712.93498412,4471,31,31,374,Rda. La Oliva (Orf. Cayet. González),540,3111,3110,1565
-664541.559899111,4494170.27072048,3925,28,28,375,Avda. Kansas City (El Greco),540,2811,2810,1566
-664096.420372857,4494617.65845338,4426,28,28,376,Avda. Kansas City (Efeso),540,2811,2810,1567
-664096.420372857,4494617.65845338,7229,EA,100,376,Avda. Kansas City (Efeso),540,10011,10010,1568
-664788.97169754,4490196.46527082,1999,02,2,377,Poeta Benítez Carrasco (Pacífico),540,212,210,1569
-664788.97169754,4490196.46527082,2168,31,31,377,Poeta Benítez Carrasco (Pacífico),540,3112,3110,1570
-664788.97169754,4490196.46527082,490,32,32,377,Poeta Benítez Carrasco (Pacífico),540,3212,3210,1571
-664788.97169754,4490196.46527082,1097,A5,105,377,Poeta Benítez Carrasco (Pacífico),540,10512,10510,1572
-664788.97169754,4490196.46527082,1097,A5,105,377,Poeta Benítez Carrasco (Pacífico),540,10514,10511,1573
-665341.653878036,4496283.36986258,2679,11,11,378,Valdelarco (Guadalcanal),540,1111,1110,1574
-662372.234580429,4493149.95588799,8960,05,5,379,Avenida de Andalucía (Tussam),540,511,510,1575
-662372.234580429,4493149.95588799,0,05,5,379,Avenida de Andalucía (Tussam),540,512,510,1576
-662372.234580429,4493149.95588799,5197,22,22,379,Avenida de Andalucía (Tussam),540,2211,2210,1577
-662372.234580429,4493149.95588799,4472,A4,104,379,Avenida de Andalucía (Tussam),540,10411,10410,1578
-662372.234580429,4493149.95588799,0,A4,104,379,Avenida de Andalucía (Tussam),540,10412,10410,1579
-662372.234580429,4493149.95588799,4736,A4,104,379,Avenida de Andalucía (Tussam),540,10413,10411,1580
-662372.234580429,4493149.95588799,0,A4,104,379,Avenida de Andalucía (Tussam),540,10414,10411,1581
-658370.066083959,4495761.06925721,10581,22,22,380,Av. Emilio Lemos (Period. J. Tribuna),540,2211,2210,1582
-658370.066083959,4495761.06925721,9022,A3,103,380,Av. Emilio Lemos (Period. J. Tribuna),540,10311,10310,1583
-658370.066083959,4495761.06925721,9355,A3,103,380,Av. Emilio Lemos (Period. J. Tribuna),540,10313,10311,1584
-662915.627539036,4493231.19262226,6123,22,22,381,Avenida de Andalucía (Los Pájaros),540,2212,2210,1585
-662915.627539036,4493231.19262226,3176,24,24,381,Avenida de Andalucía (Los Pájaros),540,2412,2410,1586
-662915.627539036,4493231.19262226,4705,29,29,381,Avenida de Andalucía (Los Pájaros),540,2912,2910,1587
-662915.627539036,4493231.19262226,7659,39,39,381,Avenida de Andalucía (Los Pájaros),540,3912,3910,1588
-662915.627539036,4493231.19262226,3280,A3,103,381,Avenida de Andalucía (Los Pájaros),540,10312,10310,1589
-662915.627539036,4493231.19262226,3280,A3,103,381,Avenida de Andalucía (Los Pájaros),540,10314,10311,1590
-661496.181301683,4491498.10044191,7230,24,24,382,Puebla del Rio (Las Navas),540,2411,2410,1591
-661496.181301683,4491498.10044191,0,24,24,382,Puebla del Rio (Las Navas),540,2412,2410,1592
-661393.46904505,4491654.67087334,148,24,24,383,Puebla del Rio,540,2412,2410,1593
-661972.426454764,4493124.30230927,321,05,5,384,Avenida de Andalucía (Satsumas),540,512,510,1594
-661972.426454764,4493124.30230927,5518,22,22,384,Avenida de Andalucía (Satsumas),540,2211,2210,1595
-661972.426454764,4493124.30230927,5235,29,29,384,Avenida de Andalucía (Satsumas),540,2911,2910,1596
-661972.426454764,4493124.30230927,1896,39,39,384,Avenida de Andalucía (Satsumas),540,3911,3910,1597
-661972.426454764,4493124.30230927,1003,53,53,384,Avenida de Andalucía (Satsumas),540,5311,5310,1598
-661972.426454764,4493124.30230927,321,A4,104,384,Avenida de Andalucía (Satsumas),540,10412,10410,1599
-661972.426454764,4493124.30230927,321,A4,104,384,Avenida de Andalucía (Satsumas),540,10414,10411,1600
-661069.195568744,4492377.16943549,1226,52,52,385,San José de Palmete (Centro Transportes),540,5212,5210,1601
-661244.788406569,4491776.50886737,2021,52,52,386,Baena,540,5212,5210,1602
-664209.11190977,4489501.36408798,5190,31,31,387,José Sebast. Bandarán (Luis Ortiz Muñoz),540,3111,3110,1603
-662076.041089453,4493172.40281901,5453,22,22,388,Avenida de Andalucía (Tussam),540,2212,2210,1604
-662076.041089453,4493172.40281901,4035,29,29,388,Avenida de Andalucía (Tussam),540,2912,2910,1605
-662076.041089453,4493172.40281901,6989,39,39,388,Avenida de Andalucía (Tussam),540,3912,3910,1606
-662076.041089453,4493172.40281901,9978,53,53,388,Avenida de Andalucía (Tussam),540,5312,5310,1607
-662076.041089453,4493172.40281901,2610,A3,103,388,Avenida de Andalucía (Tussam),540,10312,10310,1608
-662076.041089453,4493172.40281901,2610,A3,103,388,Avenida de Andalucía (Tussam),540,10314,10311,1609
-650961.619453194,4493396.34027647,13105,53,53,389,Centro Penitenciario,540,5311,5310,1610
-650961.619453194,4493396.34027647,0,53,53,389,Centro Penitenciario,540,5312,5310,1611
-661526.968443446,4493094.37322495,5873,22,22,390,Avda. Andalucía (Resid. Sta. Isabel),540,2211,2210,1612
-661526.968443446,4493094.37322495,5590,29,29,390,Avda. Andalucía (Resid. Sta. Isabel),540,2911,2910,1613
-661526.968443446,4493094.37322495,2251,39,39,390,Avda. Andalucía (Resid. Sta. Isabel),540,3911,3910,1614
-661526.968443446,4493094.37322495,3381,39,39,390,Avda. Andalucía (Resid. Sta. Isabel),540,3913,3911,1615
