_RAJ2000	_DEJ2000	HIP	Vmag	RAICRS	DEICRS	Plx	B-V	Survey	Chart	Notes	SpType
269.3042209809	22.7581986576	87890	8.99	269.30426882	22.75820855	4.53	0.3	 	 	 	A3
99.409954323	56.8575309751	31665	5.87	99.40999549	56.85750718	10.12	0.006	S	 	 	A2V
126.2202177739	-66.7879566855	41237	9.17	126.22004683	-66.78799713	2.7	0.948	 	 	 	K0w...
247.2078580471	-44.81261218	80721	7.32	247.20786603	-44.81261043	2.19	0.134	S	 	P	B2Ve
62.1156362659	-30.9670067433	19319	9.71	62.11560038	-30.96701316	1.15	0.983	 	 	 	K0
100.0786126166	-6.3462752606	31925	6.91	100.07857811	-6.34630258	3.53	1.607	S	 	 	M3III
269.601752355	4.4614704582	87991	9.8	269.60190714	4.46161267	24.32	1.188	 	G	 	K8
83.7488769607	-80.8525240935	26194	8.28	83.74885204	-80.85240259	5.35	1.155	 	 	 	K1III
293.6647866923	-65.0307690175	96284	8.28	293.66469474	-65.03075458	6.34	0.445	S	 	 	F5IV/V
152.5441048142	-71.069848291	49816	8.94	152.5444033	-71.06987126	1.89	1.247	 	 	P	M5III
132.7990857282	11.7561401587	43465	10.03	132.79910477	11.75615394	1.05	-0.07	 	D	 	B8
8.3854286842	-61.1472287513	2646	7.76	8.38531173	-61.14724805	2.97	0.0	S	 	D	A1IV/V
146.845441846	2.315185264	48025	7.72	146.84526573	2.31516458	21.09	0.598	S	 	 	G0
268.7403021597	-7.7339432346	87710	6.92	268.74043589	-7.73381162	22.3	0.759	S	 	 	G5
74.2348863153	56.6898229664	23008	9.28	74.23485529	56.68986939	1.31	1.11	 	 	 	K2
3.788303782	34.8681762219	1211	7.99	3.78824092	34.86822459	10.99	0.389	S	 	 	F2
115.7988932597	18.1784096482	37622	11.32	115.79902286	18.17956161	32.36	1.4	 	G	 	K:...
139.0038851789	47.6925703302	45476	8.58	139.00409873	47.69270282	13.38	0.644	S	 	 	G5
103.6915224274	48.9050871971	33217	6.99	103.69157867	48.90509427	6.1	0.147	S	 	 	A3
149.8168997811	-46.2942456242	48960	7.99	149.81694931	-46.29428077	7.76	0.334	S	 	 	A9V
95.072741505	-36.3532455581	30121	7.85	95.07273055	-36.35326719	7.0	0.149	S	 	 	A1/A2V
77.0157480478	-6.218980254	23893	7.44	77.0155903	-6.21888607	4.51	1.13	S	 	 	K0
206.5984576722	15.3093742969	67213	10.78	206.59843532	15.30940079	1.24	0.543	 	G	 	G0
260.2956902523	-41.5568288838	84911	8.75	260.29596082	-41.55689203	11.36	0.741	 	 	 	G8V
134.4635483756	10.814310205	44018	8.02	134.46355377	10.81430758	4.98	0.054	S	 	 	A0
62.1158702151	-40.100065184	19320	8.35	62.115878	-40.10003575	0.93	1.457	 	 	 	K4III
107.8295307202	-4.9082921326	34711	8.92	107.82952972	-4.90829065	2.58	-0.065	 	 	 	B8
306.258260972	-40.9737104418	100706	9.44	306.25809795	-40.97363106	14.03	0.707	 	 	 	G5V
215.3058765331	45.3115188814	70151	8.96	215.30588151	45.31149268	1.71	0.997	 	 	 	K0
254.334375247	6.2113025937	82971	6.73	254.33446121	6.2113015	3.42	1.522	S	 	 	K0
121.5375072326	34.6623550922	39649	9.46	121.5374739	34.66241362	2.27	0.419	 	 	 	F5
73.088351625	-89.2739085712	22645	8.86	73.08412819	-89.27396066	4.42	0.26	 	 	 	A3m...
262.3460266129	-67.2804819378	85586	8.05	262.34608558	-67.28046716	3.46	1.158	 	 	 	K2III
276.6445851115	24.3701564993	90385	7.99	276.64458802	24.37016085	1.31	1.0	 	 	 	K0
258.538596913	-45.3322432261	84305	8.4	258.53860853	-45.33221649	1.33	0.151	 	 	 	A0V
167.415775698	67.2102084061	54540	6.07	167.41632443	67.21027498	9.18	0.225	S	 	 	F0sp...
230.0096112421	40.9841677466	75039	6.9	230.00973385	40.98373083	24.81	0.51	S	 	 	F5
189.7181633318	-67.1930484357	61703	6.22	189.71819205	-67.19304671	0.03	0.007	S	 	P	B1Ia
25.8528082699	-23.1695621119	8054	9.52	25.85284293	-23.16947223	8.41	0.629	S	 	 	G1V
294.7202403162	-38.8941750365	96639	8.49	294.72021449	-38.89411979	10.82	0.498	 	 	 	F3/F5V
172.3302482968	19.1900381462	56055	10.63	172.33040917	19.19007599	1.02	0.559	 	G	 	F8
68.8936352244	-52.8056345192	21396	9.52	68.89366944	-52.80567754	5.86	0.474	 	 	 	F3V
240.5667937788	-73.5154083316	78553	6.68	240.56691601	-73.51522779	14.93	0.236	S	 	 	A6III
58.6325819671	-12.7219260637	18272	8.01	58.63260519	-12.72188647	4.29	0.187	S	 	 	A0IV/V
268.1066429323	11.9913703885	87479	8.39	268.10666942	11.99127426	16.1	0.632	S	 	 	G5
135.0366149434	-58.6681986437	44195	8.55	135.03696004	-58.66825304	14.07	0.5	 	 	 	F7/F8V
301.7413781214	46.2994904308	99089	9.31	301.74139543	46.29950516	0.81	0.187	 	G	 	A2e + K0
80.5922776642	-56.1344005867	25098	6.1	80.59229956	-56.13445367	4.35	-0.091	S	 	 	B8/B9V
204.6031840082	29.3655624693	66541	10.06	204.60322679	29.36582932	4.61	-0.14	 	 	 	A2
239.1115243255	-69.865558602	78071	9.94	239.11165919	-69.8654738	0.75	0.463	 	G	 	F0IV
219.23408998	48.2216332824	71467	7.73	219.23413912	48.22152014	9.31	0.467	S	 	 	F2
38.220316971	57.9293528254	11841	8.35	38.22032045	57.92935144	2.06	0.791	 	 	 	B8Iab
29.1927975827	-23.6030740053	9071	9.39	29.19274395	-23.60307454	5.2	0.459	 	 	 	F3V
38.2349291866	55.3275151857	11850	8.54	38.2349341	55.32752221	0.42	0.071	 	 	 	B0III
100.4571364193	9.5081547354	32053	8.99	100.45713706	9.5081656	4.27	-0.133	 	G	 	B5V
236.8637941856	61.0227439087	77355	8.54	236.86372766	61.02273844	6.43	0.51	S	 	 	F8
5.6447413165	-6.6431329626	1778	9.82	5.64480462	-6.64308598	3.96	0.53	 	 	 	F8
92.3938510992	-14.5846186271	29205	5.56	92.39389063	-14.58469045	15.35	1.15	S	 	 	K2III
149.9486472601	-52.0508773497	48999	10.24	149.94886717	-52.05094402	0.93	0.6	 	G	 	G5
244.6032013069	-51.6524007062	79890	10.27	244.60320781	-51.6524298	4.08	0.563	 	G	 	G0
165.9758784656	-19.649956058	54075	6.64	165.97604986	-19.64996369	6.17	0.206	S	 	 	A9IV
6.3525005994	39.8297956456	2008	7.73	6.35237362	39.82984292	5.21	1.158	S	 	 	K0
90.7377478832	17.6655878272	28647	7.91	90.73777908	17.66559998	6.09	0.96	 	 	 	K0
26.2897522449	-20.0518771404	8181	10.97	26.28973108	-20.05182413	19.59	0.539	 	 	 	
280.7109839975	47.5752291898	91775	6.95	280.7108655	47.57514361	13.91	0.302	S	 	 	A2
28.6554823262	-6.2717666669	8899	7.94	28.65538535	-6.27182291	2.43	1.005	S	 	 	G5
235.3471907548	-58.7750807183	76841	8.48	235.34722681	-58.77507051	3.09	0.048	 	 	 	B9IV
258.8662458971	32.102929818	84415	8.57	258.86628776	32.1029112	1.95	0.123	S	 	 	A2
313.2216947698	42.6077428342	103061	8.43	313.2216951	42.60775173	1.92	0.504	 	 	 	B0V
76.0392318482	33.2621596582	23578	8.89	76.03922618	33.26216887	3.96	0.413	 	 	 	F8
279.380234857	37.7806501487	91310	7.03	279.38021536	37.78061318	3.75	1.54	S	 	 	K5
9.9095564594	-3.0831738561	3115	7.88	9.9093168	-3.08305962	13.27	0.518	S	 	 	F5
17.2478745292	-19.3735044061	5390	9.78	17.24789697	-19.37350567	8.66	0.485	 	 	 	F3V
39.9863007654	-38.4667150366	12426	11.24	39.98565759	-38.46746608	29.73	1.404	 	G	 	
141.4123026832	37.8889324598	46243	8.22	141.41259061	37.88903029	12.9	0.521	S	 	 	F5
35.282665828	5.6911408183	10957	9.17	35.28264851	5.69130911	4.04	0.884	 	 	 	G5
176.4710581993	-49.9490289602	57382	8.23	176.47116045	-49.94902687	4.05	0.182	 	 	 	A1IV/V
26.9435855992	-48.3645627733	8364	8.85	26.94363206	-48.36451319	2.38	1.255	 	 	 	K1/K2III
129.8299428858	58.2619217672	42454	8.83	129.82994247	58.26191642	1.4	1.575	 	 	 	K7
36.3155579744	37.1189566391	11278	7.35	36.31547415	37.11900841	4.63	-0.014	S	 	 	B9
100.6183726222	-42.3713220582	32115	9.2	100.61838213	-42.37131552	1.42	1.405	 	G	 	M1e
131.6649016795	-13.3570525221	43099	10.24	131.66573001	-13.35665977	5.76	0.311	 	G	 	A5
195.283815623	4.3586323364	63531	7.23	195.28387532	4.35863676	11.5	0.253	S	 	 	A5
209.1163791928	13.1676222106	68093	9.81	209.11637123	13.16762853	7.54	0.448	 	 	 	F0
88.9094636319	-68.0467937687	28026	7.59	88.90940967	-68.0469843	4.24	1.178	S	 	 	K0III
186.2331553534	-65.2110122139	60570	6.92	186.23318515	-65.2110127	0.4	0.11	S	 	 	B1Iab
218.0082808911	75.2767434465	71069	7.83	218.00816919	75.27685795	3.45	1.561	S	 	 	M...
6.8156516732	-22.7340724717	2162	9.52	6.81572475	-22.73400568	3.67	0.44	 	 	 	F3V
244.3811905188	61.3685525463	79823	8.19	244.3805936	61.36872519	12.25	0.427	S	 	 	F2
187.5018541381	-42.9296096902	60984	6.7	187.50197102	-42.92960935	3.34	1.685	S	 	 	M2III
120.7673368567	-32.4635476124	39380	5.83	120.76737445	-32.46357097	6.29	1.225	S	 	 	K2/K3III
228.6660665853	11.5156191649	74608	10.03	228.66609459	11.51578121	6.24	0.528	 	 	 	G0
80.8615283165	-49.3749420269	25196	7.85	80.86149304	-49.37493527	3.25	1.168	S	 	 	K0III
125.8834509698	50.6826373351	41135	8.88	125.88346313	50.68267129	3.49	0.979	 	 	 	K0
199.7164275635	33.4386924378	64956	8.18	199.71643135	33.43867591	3.51	1.123	S	 	 	K1V
273.0612469358	-19.4328186083	89203	7.16	273.06125124	-19.43281715	1.6	0.579	S	 	 	B3Ia/Iab
303.6465895638	-70.6631608347	99776	8.99	303.64651961	-70.66305705	5.48	1.044	 	 	 	K1III
219.3434409444	-58.2157054021	71503	8.24	219.34351473	-58.21567135	2.55	1.494	 	 	 	K1/K2III
261.9211373568	57.5104975811	85444	8.37	261.92119324	57.51046472	6.45	0.334	S	 	 	F0
1.6040432784	-18.0382521049	529	7.31	1.60400514	-18.03825665	6.73	0.402	S	 	 	F2IV
164.9509909976	16.3872944783	53746	8.18	164.95109449	16.38729827	3.9	1.087	S	 	 	K0
308.3259988885	27.4573806119	101428	8.98	308.32597651	27.45736773	2.4	0.047	 	 	 	A2
283.4521522537	50.0834599651	92732	8.26	283.45212161	50.08320867	6.05	1.12	 	 	 	K2
287.6627650649	54.5800542937	94199	9.31	287.66276972	54.5800707	0.13	-0.023	 	 	 	A0
179.3787854252	-27.0559369565	58317	7.01	179.37896782	-27.05578529	18.34	0.423	S	 	 	F3V
58.4112640932	48.6504953688	18212	5.76	58.41112532	48.65056848	7.58	1.04	S	 	 	K0III
136.2031573475	-25.6624833554	44566	7.99	136.20314915	-25.66248547	6.46	0.484	S	 	 	F3V
317.1178838063	-26.4998968792	104358	9.14	317.11789725	-26.49986465	2.42	0.899	 	 	 	K0
72.4083110571	-15.8090299943	22432	8.27	72.40843423	-15.80881297	9.64	0.51	S	 	 	F7V
237.5524663523	-41.9052111371	77571	8.5	237.55246018	-41.90512546	7.06	0.504	 	 	 	F3/F5IV/V
0.4220210563	-34.6535452176	132	10.62	0.42200516	-34.65350786	1.89	0.358	 	G	 	F0
290.418161555	-17.8471974944	95168	3.92	290.41823037	-17.84725155	26.79	0.228	S	 	P	F0III/IV
75.9406024389	-36.0665867193	23543	9.42	75.94058103	-36.06658757	2.35	1.011	 	 	 	K0
179.7890438648	-10.4758959129	58450	6.49	179.78906616	-10.47597109	3.79	1.45	S	 	 	K2
44.0800435926	9.300986866	13690	9.85	44.08009194	9.3010023	4.49	0.566	 	 	 	F8
119.0717929735	80.2655423621	38784	6.55	119.07863116	80.26532526	58.67	0.719	S	 	 	G8V
173.682329704	-58.2680658332	56475	8.94	173.68249413	-58.26809325	4.17	0.408	 	 	 	F2IV
13.8314756891	6.8542410383	4323	7.37	13.83138281	6.85422733	4.63	1.143	S	 	 	K0
185.4346418808	43.2197408982	60285	10.47	185.43511663	43.21987142	8.58	0.599	 	 	 	
142.4268439465	39.8656540797	46560	10.02	142.42682026	39.86568242	5.76	0.378	 	 	 	F2
303.2802282405	49.1885140303	99625	8.03	303.28019663	49.18848744	3.93	0.041	S	 	 	A0
252.6545271457	63.1394711237	82421	8.82	252.65457895	63.13943853	5.72	0.287	 	 	 	F0
286.7338687403	-74.7574457474	93863	7.51	286.73382344	-74.75739123	3.92	-0.055	S	 	 	Ap...
44.2832152236	50.8658779165	13760	9.5	44.28322747	50.86588217	1.71	0.12	 	G	 	A2
145.2161596339	75.4305271367	47492	7.31	145.21632563	75.43067455	2.92	1.158	S	 	 	K0
74.5908025234	38.7267140156	23110	8.9	74.59078841	38.72675446	2.67	0.193	 	 	 	A2
134.7640238134	-6.3961629824	44111	12.0	134.76348628	-6.39496975	8.25	0.444	 	G	 	F7
75.0570208618	-57.6077427673	23252	8.04	75.05696492	-57.60778625	3.97	-0.008	S	 	 	A0V
119.316419861	81.3522161856	38869	7.16	119.31682948	81.35229829	4.91	1.334	S	 	 	K2
118.6911654658	30.3418551448	38643	7.8	118.69124145	30.34183344	3.38	1.066	 	 	 	G7III
114.3750450783	40.0562007854	37105	9.46	114.37509252	40.0562414	4.76	0.38	 	 	 	F5
133.9072271147	6.1513876217	43831	8.93	133.90725249	6.15138033	2.43	1.586	 	 	 	M3S
154.9866481363	26.5670572629	50582	9.1	154.98714416	26.56732217	19.73	0.764	 	 	 	G5V
252.510410753	37.2331769426	82381	10.85	252.51069808	37.23274462	10.98	0.796	 	G	 	
292.0137031013	-19.3428225764	95711	7.84	292.01372188	-19.342806	2.94	1.176	 	 	 	K1III
67.983166474	-75.6812281292	21141	8.21	67.98298987	-75.68109423	10.95	0.681	S	 	 	G3IV
142.9734643461	-56.9889003528	46765	7.13	142.97353952	-56.9889197	2.6	-0.018	S	 	 	B8III
21.4681849207	-3.9273907322	6687	6.5	21.46803699	-3.92732676	9.88	1.348	S	 	 	K0
295.2087242212	30.9636606951	96826	8.61	295.20868434	30.9636719	3.75	1.379	 	 	 	K2III
129.5521278505	-1.8688611411	42360	7.78	129.55221761	-1.86890878	3.55	0.925	S	 	 	G5
174.661384447	70.7378610575	56800	9.17	174.66138651	70.73788337	3.33	0.961	 	 	 	G5
110.1625569139	-52.1987056661	35588	6.9	110.1625884	-52.19871393	5.84	-0.024	S	 	D	F3/F5V
284.298180037	14.8330200618	93044	7.12	284.29813586	14.83300385	4.62	0.725	S	 	 	G5
119.3813645196	18.1009844397	38890	8.16	119.38142387	18.10110903	11.18	0.433	S	 	 	F2
53.229727429	12.9745520232	16534	10.16	53.22970755	12.97459886	1.06	0.405	 	G	 	F2
83.3781644015	24.6288114583	26062	6.97	83.37814261	24.62891325	10.0	0.055	S	 	 	B8
57.6788721013	78.3289732939	17990	8.1	57.67881527	78.32898603	0.47	-0.032	S	 	 	B8
256.8625150842	-65.7475493646	83787	6.85	256.86255757	-65.7474125	10.38	0.401	S	 	 	F2/F3IV/V
206.2481473234	57.8849227053	67085	8.96	206.2481182	57.88497049	4.91	0.279	S	 	 	F8
141.2386170929	53.3902179424	46175	8.22	141.23866543	53.3902203	3.63	1.01	 	 	 	K2
277.7945721651	66.1262618026	90771	9.04	277.79449001	66.12626382	1.28	1.3	 	 	 	K0
64.006606812	-51.4866479981	19893	4.26	64.00621426	-51.48709578	49.26	0.312	S	 	P	F4III
207.3447609384	10.5907864162	67449	8.66	207.34485129	10.59079276	5.8	0.719	S	 	 	G5
92.0340103322	-10.5704568392	29086	7.88	92.033966	-10.57044211	5.83	0.111	S	 	 	A0
64.1904988092	-66.6799553845	19956	7.8	64.19024198	-66.68005635	3.48	1.274	S	 	 	K3III
34.2634586889	34.224231109	10644	4.84	34.26007346	34.22482985	92.2	0.607	S	 	 	G0V
252.3679760048	-54.4466679085	82340	8.56	252.36800305	-54.44662953	3.56	0.436	 	 	 	Ap...
123.218807912	9.5777913975	40222	7.79	123.21892327	9.57783471	6.84	0.251	S	 	 	A5...
136.2592903846	-11.387705105	44589	8.81	136.25930836	-11.38770598	3.41	-0.06	 	 	 	B9
187.0812819813	-38.1019701107	60852	8.48	187.08088644	-38.10188966	14.43	0.501	 	 	 	F6V
62.4072834899	-61.4229380058	19426	9.11	62.4072591	-61.42297286	1.76	1.378	 	 	 	K2III
249.5230281826	-34.0196158517	81447	9.08	249.52306129	-34.01955781	5.9	0.535	 	 	 	G1IV/V
308.0987318078	-9.8533836201	101345	5.66	308.097973	-9.85364143	41.26	0.689	S	 	 	G3V
49.5433387965	-38.379450641	15370	8.35	49.54333613	-38.3794337	4.07	0.919	 	 	 	G8III
77.1102316589	-40.91242277	23921	8.04	77.11023108	-40.91245427	1.73	-0.095	S	 	 	B8Vn
73.0856147887	62.6971814767	22648	9.93	73.08560382	62.69718206	8.05	0.195	 	G	 	B8
127.1708577439	60.9437431599	41581	9.07	127.17082051	60.94372758	4.41	0.284	 	 	P	A5
224.9039467864	39.2653333787	73369	5.64	224.90404577	39.26523166	19.83	0.336	S	 	 	F1III-IV
109.7046566401	-56.6443615336	35424	9.07	109.70469753	-56.64472811	8.1	0.827	 	 	 	G8IV/V
207.6355216663	-7.5986144385	67553	7.3	207.63553427	-7.59850956	1.65	1.393	S	 	 	K0
79.8222190951	-33.708077879	24824	8.42	79.82214757	-33.70810532	0.52	1.2	 	G	P	M5/M6e
297.9222099979	31.137798326	97733	9.54	297.92221616	31.13779626	13.85	0.415	 	 	 	A5
253.3900863458	-51.2720022878	82637	9.02	253.3900487	-51.27192276	10.31	0.466	 	 	 	F5V
216.8286458049	-40.1338310376	70675	9.05	216.82878896	-40.13369043	7.93	0.486	 	 	 	F6V
168.8787366979	4.9565264835	54985	9.35	168.87882721	4.95655548	0.68	-0.112	 	 	 	A0
116.4484611881	2.5598480931	37874	7.97	116.4484662	2.55986185	3.06	0.003	S	 	 	A0
7.4825617306	-19.0425329386	2344	9.29	7.48254818	-19.04251364	6.99	0.483	 	 	 	F3V
141.5095109512	28.6502107371	46269	8.4	141.50972416	28.65042064	8.14	0.493	S	 	 	F8
228.1900657461	19.0951932251	74437	7.26	228.19012619	19.09522368	2.23	1.416	S	 	 	K2
63.5854559942	-60.2084937525	19771	8.81	63.58541588	-60.20855194	5.13	0.397	 	 	 	F2V
295.2848664834	42.9164902604	96846	9.07	295.28484969	42.916481	3.22	1.148	 	 	 	K2
59.6370640317	1.650246185	18570	10.16	59.63701275	1.65034681	7.01	0.746	 	G	 	F0
264.4784093354	-24.9658270432	86291	8.62	264.47840896	-24.96580913	1.05	0.681	 	 	 	B3III
3.4186891626	6.5803945624	1095	8.65	3.41861197	6.58042142	5.97	0.442	S	 	 	F2
53.3388102725	62.2299295182	16573	8.68	53.338711	62.22997373	4.03	0.115	S	 	 	A0
288.5837800983	67.908036934	94527	9.28	288.58373053	67.9080005	6.53	0.407	 	 	 	G5
112.2140452388	-30.2468175531	36349	9.96	112.21441365	-30.24649813	64.24	1.442	 	G	D	M1V:e...
1.5843099352	60.4571212619	526	7.97	1.58409669	60.45712221	4.78	0.256	 	 	 	F0
86.6287010094	-12.7287871043	27250	7.99	86.62870993	-12.72880108	4.24	-0.071	S	 	 	B8V
222.716383167	4.3724958711	72619	9.84	222.71635021	4.37251551	1.87	0.5	 	 	 	F8
200.0016812281	-39.9389417458	65047	9.66	200.00168462	-39.9388786	2.11	0.838	 	 	 	G6w...
301.7097204067	-80.6001529369	99075	8.21	301.70922618	-80.60007059	3.92	1.172	 	 	 	K0III
232.60931918	-32.3035870472	75924	8.8	232.60940056	-32.30350995	10.91	0.654	 	 	 	G6V
110.4320846375	-35.4370157587	35679	8.11	110.43209129	-35.43705404	2.39	1.057	 	 	 	K2III+...
121.3810609071	-46.6541971829	39597	8.22	121.38107454	-46.65421111	2.2	1.527	 	 	 	K3III
270.9122068534	-39.4053195126	88458	8.03	270.91221434	-39.40527428	3.84	1.682	 	 	 	M0/M1IV
222.2039430519	-13.1194658886	72442	7.66	222.20395286	-13.11942559	3.52	1.064	S	 	 	K0III
79.9631719864	-6.9311052696	24867	8.79	79.96318915	-6.93109353	2.51	0.01	 	 	 	A0
214.6025336665	-54.3224435622	69906	8.39	214.60256088	-54.32243384	0.12	0.065	 	 	 	B8III
129.3837292533	-30.4988386586	42307	7.86	129.38376615	-30.49886136	3.37	-0.025	S	 	 	B9III
153.7764092933	31.4680656984	50218	6.47	153.77651322	31.46807457	4.27	0.858	S	 	 	G8III
205.7234270814	-15.0352504735	66920	8.34	205.72343365	-15.03517972	6.4	0.511	S	 	 	F3IV
126.1586492265	-2.30897954	41218	9.51	126.15866983	-2.30897604	2.85	1.401	 	 	 	K2
184.4813306806	-24.0134101496	59966	6.95	184.4813889	-24.01341066	8.0	0.1	S	 	D	B9V
195.2782816224	-33.4801312815	63530	7.56	195.27796498	-33.48002915	22.44	0.569	S	 	 	G2V
31.9933578612	-14.2511648132	9940	8.33	31.99327799	-14.25114515	4.23	1.259	 	 	 	K2/K3III
45.1564685816	-48.2108196922	14027	9.45	45.15637138	-48.21081697	2.55	1.51	 	 	 	K3:III:
64.99871643	36.4864827803	20222	11.46	64.99806964	36.48758798	43.27	1.45	 	G	 	M3V
136.0240843802	-47.4414498572	44509	6.46	136.02412427	-47.44146376	2.85	-0.155	S	 	 	B4V
178.6850505466	-14.0238047057	58084	10.66	178.68532795	-14.02383956	11.09	1.124	 	G	 	K5V
130.459581121	-5.6107685426	42674	7.78	130.45955494	-5.61073381	1.05	1.514	 	 	P	M...
258.0830827459	-55.3893765232	84157	9.06	258.08309032	-55.38929736	3.59	0.45	 	 	 	F2V
4.4777399463	0.3778205684	1437	8.88	4.47693979	0.37758269	16.24	0.542	 	 	 	F9V
15.7140714002	60.1268087017	4897	8.8	15.7140775	60.12680841	2.51	0.17	 	 	 	B8II
145.3272723945	50.9209952983	47524	8.94	145.32726557	50.92102884	3.42	0.345	 	 	 	F5
246.0538663564	-23.5003934302	80355	8.83	246.05398406	-23.50025659	13.74	0.538	 	 	 	G1V
192.1741794718	48.4668381796	62516	6.25	192.17441404	48.4668121	7.04	0.195	S	 	 	A6m
205.6165428354	-13.5601075851	66889	8.68	205.61648878	-13.56012054	0.69	1.495	 	 	 	K2III
160.4785882303	-4.0743433667	52349	8.26	160.47871896	-4.0743142	6.83	0.431	S	 	 	F2
180.414471242	36.0420855635	58654	5.59	180.4147183	36.04227697	9.01	1.019	S	 	 	K0III
92.071187967	-55.2390007344	29098	8.9	92.07115527	-55.23922979	9.86	0.957	 	 	 	K0V
235.0119918345	-65.6616788357	76723	8.33	235.01202551	-65.66166661	0.26	-0.032	 	 	 	B8V
103.5142926706	86.7229218279	33143	10.38	103.51484201	86.72292246	2.12	0.283	 	G	 	B8
19.950361292	-21.4540280911	6225	9.28	19.95028864	-21.45400398	4.91	0.569	 	 	 	G0V
24.5673159759	-47.93482776	7628	7.28	24.56723464	-47.93487501	11.08	0.342	S	 	 	F0IV
92.3465233851	51.5253159647	29183	8.42	92.34654409	51.52533293	0.78	0.125	 	 	 	A0
13.5487180274	-36.4076454962	4249	9.92	13.54842877	-36.40755525	9.35	0.55	 	 	 	F8
213.5101694268	-62.2316972891	69530	8.26	213.51039099	-62.23170864	6.74	1.114	 	 	 	K1/K2III
221.4538449678	3.7507671285	72179	10.43	221.45384716	3.75080575	4.1	0.6	 	 	 	F8
45.5073073277	-41.8368012401	14115	8.44	45.50734977	-41.83679407	1.41	1.182	S	 	 	K0III
23.8596198454	-13.3810281826	7404	7.17	23.85901886	-13.38112035	27.36	0.593	S	 	 	G0V
231.4053492889	-15.4455186661	75514	8.5	231.40536399	-15.44550418	8.58	0.314	S	 	 	A8V
37.3794713555	2.1897035331	11597	9.62	37.37908892	2.18988337	10.82	0.682	 	 	 	K0
186.4974460162	-17.9289794915	60663	8.14	186.49743567	-17.92901437	1.49	1.411	 	 	 	K3III
200.7859637517	-33.1898783526	65311	6.17	200.78601574	-33.18988737	4.46	1.653	S	 	 	M2III
88.0578255547	38.5601138811	27723	6.93	88.05780246	38.56018077	4.93	0.022	S	 	 	B8
68.499073148	-55.0449746488	21281	3.3	68.49882684	-55.04500559	18.56	-0.079	S	 	P	A0V:
211.9236610994	-66.1522281074	69014	8.01	211.92384728	-66.15216467	2.84	0.397	 	 	 	A5m...
141.6409461982	31.182893674	46302	8.45	141.64083	31.18297274	4.62	0.9	S	 	 	G5
139.2415898782	-45.0119687448	45545	6.75	139.2416486	-45.01197504	5.77	-0.008	S	 	 	A0V
67.818069189	-81.2657910484	21101	7.85	67.81763222	-81.26585925	2.74	1.472	S	 	 	K3/K4III
196.4906186132	71.562722616	63920	11.09	196.49220798	71.56279464	19.52	1.6	 	G	 	
7.1603757513	-9.405230621	2250	8.53	7.16031921	-9.40523293	2.62	0.945	S	 	 	G5
225.9136631333	-29.8481566182	73682	8.64	225.91371789	-29.84815708	3.07	1.185	 	 	 	K0III
259.40415377	-81.1766670143	84601	8.73	259.40415377	-81.17663024	4.07	0.152	 	 	 	A0Vn
90.7236304886	-11.3486318668	28643	7.9	90.72364214	-11.34862878	2.82	-0.063	S	 	 	A0
85.5038187621	76.4650659876	26848	8.22	85.50378636	76.46514063	6.06	0.083	 	 	 	A0
154.9635822577	69.8798946793	50573	8.62	154.96377904	69.87994086	2.98	1.381	 	 	 	K2
199.3151176269	13.6757512081	64823	5.33	199.31509739	13.67564684	10.94	1.304	S	 	 	K3III
246.3504515771	-21.6885298058	80458	9.18	246.35046735	-21.68847541	9.8	0.473	 	 	 	A0V
96.4641122595	0.812743736	30601	6.6	96.46414245	0.81273992	6.41	0.963	S	 	 	G5
289.2757032496	53.3684594279	94779	3.8	289.27545794	53.36816064	26.48	0.95	S	 	 	K0III
2.5746671995	-70.8368947946	839	9.37	2.57458042	-70.83688393	5.26	0.411	 	 	 	F2/F3V
241.8175541987	-36.7556760748	78970	5.72	241.81739481	-36.75553887	19.22	0.298	S	 	 	F0/F2V
82.1010794578	58.6749117739	25620	8.16	82.10104374	58.67505926	6.13	0.325	S	 	 	A3
91.4210832132	51.9011749736	28865	8.15	91.4210465	51.90124755	2.42	1.605	 	 	 	K0
